abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
N. Richards,Nick Richards,C,CHA,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,PHX,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Doumbouya,Sekou Doumbouya,SG/SF,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
A. Len,Alex Len,C/PF,PHX,0.0,"$4,000",0,0.06,0.0,0,0.0,0.0,0.0,0.0
S. Cooper,Sharife Cooper,PG,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Strus,Max Strus,SG,MIA,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Vincent,Gabe Vincent,PG,MIA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
M. Howard,Markus Howard,PG,MIA,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
B. Bol,Bol Bol,C,MIA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Porter,Michael Porter Jr.,PF/SF,MIA,0.0,"$5,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Rivers,Austin Rivers,SG/PG,MIA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
V. Cancar,Vlatko Cancar,SF,MIA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
O. Yurtseven,Omer Yurtseven,C,MIA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
L. Williams,Lou Williams,SG/PF,ATL,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Kuminga,Jonathan Kuminga,SF,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Moody,Moses Moody,SG,ATL,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Johnson,Jalen Johnson,SF,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Mays,Skylar Mays,SG,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,ATL,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
O. Porter,Otto Porter,SF/PF,ATL,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Hill,Solomon Hill,SF/PF,ATL,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
U. Haslem,Udonis Haslem,PF,MIA,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
