name,salary,pos,rest,team,opp,l5_dv_p,sprd,o_u,tm_pts,fp_min,fp_avg,fp_max,dk_fp_projected,value_projected
P. Pritchard,$3.0k,PG,1,BOS,CLE,6,-3,199.5,101.3,0.0,3.1,6.0,5.5,1.83
B. Bowen II,$3.0k,SF,209,MIN,PHO,8,+3.5,222.5,109.5,0.0,1.4,4.3,5.3,1.75
W. Cauley-Stein,$3.0k,C,2,DAL,DEN,10,-5.5,208.5,107,2.0,3.6,6.0,5.3,1.75
Anthony Gill,$3.0k,SF/PF,1,WAS,NO,18,-4.5,207.5,106,0.0,1.6,4.5,5.3,1.75
Tony Snell,$3.0k,SG/SF,0,POR,TOR,30,-2,211.5,106.8,1.5,3.9,7.5,5.3,1.75
G. Dieng,$3.0k,C,0,ATL,ORL,28,-10.5,215,112.8,4.5,6.0,7.5,5.3,1.75
M. Howard,$3.0k,PG,0,DEN,DAL,10,+5.5,208.5,101.5,-0.5,0.5,1.5,5.3,1.75
A. Nesmith,$3.0k,SG/SF,1,BOS,CLE,14,-3,199.5,101.3,1.3,8.3,19.8,5.3,1.75
C. Silva,$3.0k,PF,208,MIN,PHO,12,+3.5,222.5,109.5,1.3,1.6,2.0,5.0,1.67
J. Morgan,$3.0k,PF,155,BOS,CLE,1,-3,199.5,101.3,0.0,1.6,3.3,5.0,1.67
T. Black,$3.0k,C,1274,DEN,DAL,12,+5.5,208.5,101.5,1.3,2.4,4.5,4.8,1.58
Tyler Bey,$3.0k,SG/SF,182,HOU,MEM,26,+11.5,219,103.8,0.0,2.0,2.8,4.8,1.58
T. Davis,$3.0k,SG/SF,2,SAC,DET,9,-4.5,214.5,109.5,0.0,8.4,19.8,4.5,1.5
Kent Bazemore,$3.3k,SF,2,LAL,CHI,24,+1,216.5,107.8,2.5,6.3,9.5,4.0,1.21
F. Campazzo,$3.2k,PG,0,DEN,DAL,10,+5.5,208.5,101.5,0.0,9.7,23.0,3.0,0.94
D. Hommes O,$3.0k,PF,"",NO,WAS,24,+4.5,207.5,101.5,"","","",0.0,0
P. Williams O,$3.3k,SF,17,CHI,LAL,10,-1,216.5,108.8,6.8,12.4,16.0,0.0,0
C. Sexton O,$5.9k,PG,7,CLE,BOS,9,+3,199.5,98.3,8.3,20.4,32.3,0.0,0
K. Olynyk O,$5.4k,C,4,DET,SAC,6,+4.5,214.5,105,15.5,23.2,36.0,0.0,0
John Wall O,$6.9k,PG,205,HOU,MEM,21,+11.5,219,103.8,11.8,36.4,56.3,0.0,0
C. Smith O,$3.0k,SG,"",DET,SAC,29,+4.5,214.5,105,"","","",0.0,0
O. Okongwu O,$3.0k,C,134,ATL,ORL,28,-10.5,215,112.8,7.5,10.7,13.5,0.0,0
D. Favors O,$3.5k,PF/C,0,OKC,MIA,7,+9,207.5,99.3,7.3,15.6,26.0,0.0,0
M. Morris O,$3.1k,PF/C,6,MIA,OKC,29,-9,207.5,108.3,11.3,14.8,17.3,0.0,0
N. Vucevic O,$8.7k,C,4,CHI,LAL,29,-1,216.5,108.8,25.0,36.1,44.3,0.0,0
E. Moore O,$3.0k,SG,137,ORL,ATL,11,+10.5,215,102.3,2.8,6.9,12.8,0.0,0
Kevin Love O,$5.3k,PF/C,15,CLE,BOS,8,+3,199.5,98.3,10.3,24.6,31.0,0.0,0
I. Jackson O,$3.0k,PF/C,18,IND,NY,21,+3.5,213,104.8,1.0,5.0,9.0,0.0,0
Aron Baynes O,$3.0k,C,182,TOR,POR,25,+2,211.5,104.8,7.3,18.7,31.0,0.0,0
M. Diakite O,$3.0k,SF/PF,138,OKC,MIA,19,+9,207.5,99.3,0.0,2.7,6.3,0.0,0
T. Bryant O,$4.6k,C,309,WAS,NO,1,-4.5,207.5,106,0.0,23.7,45.0,0.0,0
Kendrick Nunn O,$3.8k,PG,169,LAL,CHI,17,+1,216.5,107.8,9.3,21.8,46.5,0.0,0
J. Murray O,$7.8k,SG,216,DEN,DAL,19,+5.5,208.5,101.5,28.0,38.1,52.0,0.0,0
D. Saric O,$3.0k,C,131,PHO,MIN,21,-3.5,222.5,113,1.3,7.4,10.8,0.0,0
V. Cancar O,$3.0k,SF,156,DEN,DAL,9,+5.5,208.5,101.5,0.0,4.1,10.8,0.0,0
L. Markkanen O,$5.1k,SF/PF,13,CLE,BOS,5,+3,199.5,98.3,20.3,27.2,39.0,0.0,0
M. Fultz O,$4.9k,PG,312,ORL,ATL,29,+10.5,215,102.3,5.0,22.6,35.0,0.0,0
Maxi Kleber O,$3.4k,PF/C,14,DAL,DEN,17,-5.5,208.5,107,13.0,20.8,45.0,0.0,0
Yuta Watanabe O,$3.0k,SG,185,TOR,POR,3,+2,211.5,104.8,5.5,15.7,19.5,0.0,0
Zion Williamson O,$9.6k,C,194,NO,WAS,18,+4.5,207.5,101.5,26.0,47.1,60.8,0.0,0
M. Carter-Williams O,$4.4k,PG/SF,214,ORL,ATL,29,+10.5,215,102.3,14.0,22.6,35.5,0.0,0
Bradley Beal O,$9.4k,SG,4,WAS,NO,22,-4.5,207.5,106,28.8,38.5,48.3,0.0,0
T.J. Warren O,$4.3k,PF,320,IND,NY,21,+3.5,213,104.8,7.8,24.4,35.0,0.0,0
J. Brown O,$9.3k,SG/SF,10,BOS,CLE,14,-3,199.5,101.3,18.5,36.6,47.0,0.0,0
L. James O,$10.5k,SF/PF,12,LAL,CHI,24,+1,216.5,107.8,39.0,45.8,54.5,0.0,0
D. Hunter O,$4.2k,SF/PF,2,ATL,ORL,23,-10.5,215,112.8,4.5,17.7,33.5,0.0,0
L. Stevens O,$3.0k,SF/PF,4,CLE,BOS,5,+3,199.5,98.3,2.8,6.1,10.5,0.0,0
D. Bertans O,$3.0k,PF,13,WAS,NO,16,-4.5,207.5,106,2.0,8.3,12.3,0.0,0
M. Porter Jr. O,$5.8k,SF,8,DEN,DAL,9,+5.5,208.5,101.5,7.0,22.0,28.3,0.0,0
V. Oladipo O,$6.2k,PG,220,MIA,OKC,23,-9,207.5,108.3,19.8,29.0,45.3,0.0,0
A. Reaves O,$3.0k,PG/SG,6,LAL,CHI,17,+1,216.5,107.8,3.0,12.0,22.5,0.0,0
T. Ariza O,$3.0k,PF,169,LAL,CHI,10,+1,216.5,107.8,7.3,16.7,29.0,0.0,0
Rui Hachimura O,$4.7k,C,165,WAS,NO,1,-4.5,207.5,106,18.8,27.2,45.8,0.0,0
J. Isaac O,$3.0k,PF,469,ORL,ATL,28,+10.5,215,102.3,5.3,26.9,48.8,0.0,0
B. Thomas O,$3.0k,PG,182,BOS,CLE,6,-3,199.5,101.3,15.8,21.1,25.5,0.0,0
