abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
E. Paschall,Eric Paschall,C/PF,UTAH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Mathias,Dakota Mathias,SG,MEM,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Satoransky,Tomas Satoransky,PG,UTAH,0.0,"$4,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Konchar,John Konchar,SG,MEM,0.0,"$4,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Anderson,Kyle Anderson,SF/PF,MEM,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Aldridge,LaMarcus Aldridge,C/PF,MEM,0.0,"$5,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Galloway,Langston Galloway,SG/SF,MEM,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Carter,Jevon Carter,PG/SG,MEM,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
M. Oni,Miye Oni,SG,UTAH,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
S. Buchanan,Shaq Buchanan,PG,MEM,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
X. Tillman,Xavier Tillman,PF,MEM,0.0,"$4,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Forrest,Trent Forrest,SG,UTAH,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Nwora,Jordan Nwora,PF/SF,DET,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Kornet,Luke Kornet,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Stanley,Cassius Stanley,SG,DET,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Sirvydis,Deividas Sirvydis,SF,DET,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Mamukelashvili,Sandro Mamukelashvili,PF/C,DET,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Walton Jr.,Derrick Walton Jr.,PG,DET,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Ojeleye,Semi Ojeleye,SF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Butler,Jared Butler,SG,UTAH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Powell,Myles Powell,SG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Diallo,Cheick Diallo,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
F. Jackson,Frank Jackson,PG,DET,0.0,"$5,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. McGruder,Rodney McGruder,SG,DET,0.0,"$3,600",0,0.04,0.0,0,0.0,0.0,0.0,0.0
E. Hughes,Elijah Hughes,SF,UTAH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Gill,Anthony Gill,PF,CHA,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Pickett,Jamorko Pickett,SF,DET,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Winston,Cassius Winston,PG,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Bouknight,James Bouknight,SG,CHA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,C,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Ayayi,Joel Ayayi,SG,CHA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Thor,JT Thor,PF,CHA,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
T. Waters,Tremont Waters,PG,CHA,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Washington,PJ Washington,PF/C,CHA,0.0,"$6,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Neto,Raul Neto,PG,CHA,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Smith,Ish Smith,PG/SG,CHA,0.0,"$3,700",0,0.01,0.0,0,0.0,0.0,0.0,0.0
S. Dinwiddie,Spencer Dinwiddie,PG,CHA,0.0,"$6,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Holiday,Aaron Holiday,PG,CHA,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Hachimura,Rui Hachimura,SF/PF,CHA,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Wanamaker,Brad Wanamaker,PG,CHA,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Schakel,Jordan Schakel,SF,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Goodwin,Jordan Goodwin,PG,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,HOU,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
A. Sengun,Alperen Sengun,C/PF,HOU,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,HOU,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Springer,Jaden Springer,PG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Nix,Daishen Nix,PG,HOU,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Jarreau,DeJon Jarreau,SG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Brooks,Armoni Brooks,SG,HOU,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Maxey,Tyrese Maxey,PG/SG,HOU,0.0,"$6,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Echenique,Jaime Echenique,C,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Sword,Craig Sword,SG,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
T. Johnson,Tyler Johnson,PG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Wood,Christian Wood,PF/C,HOU,0.0,"$7,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Porter,Kevin Porter Jr.,SF/PG,HOU,0.0,"$7,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Thybulle,Matisse Thybulle,SF,HOU,0.0,"$4,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Queen,Trevelin Queen,PG,HOU,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
F. Ntilikina,Frank Ntilikina,PG,DEN,0.0,"$5,000",0,0.08,0.0,0,0.0,0.0,0.0,0.0
U. Haslem,Udonis Haslem,PF,MIA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Chalmers,Mario Chalmers,PG,MIA,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
D. Robinson,Duncan Robinson,SG,MIA,0.0,"$4,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Okpala,KZ Okpala,SF,MIA,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Z. Cheatham,Zylan Cheatham,PF,MIA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Q. Weatherspoon,Quinndary Weatherspoon,SG,MIA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. Morris,Markieff Morris,PF/SF,MIA,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. McGriff,Cameron McGriff,SF,ATL,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Brown,Greg Brown,SG,ATL,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
S. Mays,Skylar Mays,SG,ATL,0.0,"$4,600",0,0.03,0.0,0,0.0,0.0,0.0,0.0
T. Watford,Trendon Watford,PF,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Brown,Chaundee Brown,SG,ATL,0.0,"$3,700",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. Ellison,Malik Ellison,SG,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Hill,Malcolm Hill,SF,ATL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Strus,Max Strus,SG,MIA,0.0,"$5,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Vincent,Gabe Vincent,PG,MIA,0.0,"$5,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Okogie,Josh Okogie,SF/SG,MIN,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
L. Kennard,Luke Kennard,SG/SF,MIN,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Bolmaro,Leandro Bolmaro,SF,MIN,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Scrubb,Jay Scrubb,SG,MIN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Boston Jr.,Brandon Boston Jr.,SG,MIN,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,MIN,0.0,"$3,600",0,0.01,0.0,0,0.0,0.0,0.0,0.0
I. Zubac,Ivica Zubac,C,MIN,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Kuminga,Jonathan Kuminga,SF,MIA,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,MIA,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Garrett,Marcus Garrett,SG,MIA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Monroe,Greg Monroe,C,MIN,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Russell,D'Angelo Russell,SG/PG,MIN,0.0,"$7,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Towns,Karl-Anthony Towns,C,MIN,0.0,"$10,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Clemons,Chris Clemons,PG,ATL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
B. Bogdanovic,Bogdan Bogdanovic,SF/SG,ATL,0.0,"$5,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Anthony,Cole Anthony,PG/SG,ORL,0.0,"$7,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Thomas,Matt Thomas,SG,ORL,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
M. Simonovic,Marko Simonovic,C,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Dotson,Devon Dotson,SG,ORL,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
M. McClung,Mac McClung,SG/PG,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
F. Gillespie,Freddie Gillespie,PF,ORL,0.0,"$4,000",0,0.03,0.0,0,0.0,0.0,0.0,0.0
M. Wagner,Moritz Wagner,PF,ORL,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Caruso,Alex Caruso,PG/SG,ORL,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Lopez,Robin Lopez,C,ORL,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. DeLaurier,Javin DeLaurier,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Moore,E'Twaun Moore,PG/SG,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Ilyasova,Ersan Ilyasova,PF,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Bell,Jordan Bell,PF,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Bradley,Tony Bradley,PF/C,ORL,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Green,Jeff Green,PF/SF,DEN,0.0,"$5,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Knight,Brandon Knight,PG,DEN,0.0,"$4,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Z. Nnaji,Zeke Nnaji,PF/C,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Brown,Moses Brown,C,DEN,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
N. Hyland,Nah'Shon Hyland,PG,DEN,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Lillard,Damian Lillard,PG,ATL,0.0,"$8,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Dieng,Gorgui Dieng,C,ATL,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Zeller,Cody Zeller,C,ATL,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Bol,Bol Bol,C,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Pinson,Theo Pinson,SG/SF,DEN,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Cauley-Stein,Willie Cauley-Stein,C/PF,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Porzingis,Kristaps Porzingis,PF/C,DEN,0.0,"$9,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Marjanovic,Boban Marjanovic,C,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Cornelie,Petr Cornelie,PF,DEN,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
G. King,George King,SF,DEN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. Morris,Monte Morris,PG,DEN,0.0,"$5,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Smart,Javonte Smart,PG,DET,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
