abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
T. Burke,Trey Burke,PG/SG,DAL,5.4,"$3,500",1.55,5.95,3.6,0.4,0.7,0.2,0.0,0.3
S. Ojeleye,Semi Ojeleye,SF,LAL,4.7,"$3,800",1.24,7.04,2.3,1.3,0.3,0.2,0.0,0.2
D. Nwaba,David Nwaba,SF/SG,HOU,4.5,"$3,600",1.24,5.09,2.1,1,0.3,0.2,0.1,0.2
T. Snell,Tony Snell,SF/SG,CHI,3.5,"$3,500",1.01,6.43,1.7,0.7,0.4,0.1,0.1,0.2
D. Jordan,DeAndre Jordan,C,LAL,1.1,"$3,800",0.29,0.92,0.4,0.3,0.1,0.0,0.1,0.1
A. Johnson,Alize Johnson,PF,CHI,1.0,"$4,200",0.25,0.99,0.4,0.4,0.1,0.0,0.0,0.0
K. Pangos,Kevin Pangos,SG,CLE,0.8,"$3,500",0.22,0.94,0.5,0.1,0.1,0.0,0.0,0.0
E. Omoruyi,Eugene Omoruyi,SF,DAL,0.7,"$3,500",0.19,0.64,0.4,0.1,0.1,0.0,0.0,0.0
K. Bazemore,Kent Bazemore,SF/SG,LAL,0.7,"$3,700",0.18,0.96,0.4,0.1,0.1,0.0,0.0,0.0
K. Lewis Jr.,Kira Lewis Jr.,PG,NO,0.4,"$3,500",0.1,0.49,0.2,0,0.1,0.0,0.0,0.0
M. Harkless,Maurice Harkless,SF/PF,SAC,0.3,"$3,500",0.09,0.64,0.2,0.1,0.0,0.0,0.0,0.0
N. Knight,Nathan Knight,PF,SAC,0.3,"$3,500",0.09,0.39,0.2,0.1,0.0,0.0,0.0,0.0
S. Mamukelashvili,Sandro Mamukelashvili,PF/C,LAL,0.2,"$3,500",0.06,0.28,0.1,0.1,0.0,0.0,0.0,0.0
T. Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,SF/SG,BOS,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,SAC,0.1,"$3,500",0.03,0.19,0.1,0,0.0,0.0,0.0,0.0
B. Thomas,Brodric Thomas,SG,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Mays,Skylar Mays,SG,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Johnson,Jalen Johnson,SF,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Cooper,Sharife Cooper,PG,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Lopez,Robin Lopez,C,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
P. Pritchard,Payton Pritchard,PG/SG,BOS,0.0,"$3,600",0,0.04,0.0,0,0.0,0.0,0.0,0.0
O. Okongwu,Onyeka Okongwu,C,BOS,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Hernangomez,Juan Hernangomez,SF/PF,BOS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Brown,Jaylen Brown,SF/SG,BOS,0.0,"$8,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Williams,Robert Williams,PF/C,BOS,0.0,"$7,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Hunter,De'Andre Hunter,SF,BOS,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Fernando,Bruno Fernando,PF,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Moore,E'Twaun Moore,PG/SG,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Noel,Nerlens Noel,C,ORL,0.0,"$4,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
Q. Grimes,Quentin Grimes,SG,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
P. Millsap,Paul Millsap,PF/C,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Harris,Joe Harris,SG/SF,CLE,0.0,"$4,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Mulder,Mychal Mulder,SF,ORL,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
I. Brazdeikis,Ignas Brazdeikis,SF,ORL,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,ORL,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
M. Wagner,Moritz Wagner,PF,ORL,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
L. Samanic,Luka Samanic,PF,ORL,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
M. Carter-Williams,Michael Carter-Williams,PG/SG,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Hill,Solomon Hill,SF/PF,BOS,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
C. Duarte,Chris Duarte,SF,IND,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Pickett,Jamorko Pickett,SF,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Washington,Duane Washington Jr.,SG,IND,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
D. Jarreau,DeJon Jarreau,SG,IND,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
I. Jackson,Isaiah Jackson,PF,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Lee,Saben Lee,PG,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. McGruder,Rodney McGruder,SG,IND,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
K. Olynyk,Kelly Olynyk,C/PF,IND,0.0,"$5,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
H. Diallo,Hamidou Diallo,SG/SF,IND,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
B. Wanamaker,Brad Wanamaker,PG,IND,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
O. Brissett,Oshae Brissett,SF,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Bertans,Davis Bertans,SF/PF,WSH,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Bryant,Thomas Bryant,C/PF,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Todd,Isaiah Todd,PF,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,SF,WSH,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
J. Thor,JT Thor,PF,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Lewis,Scottie Lewis,SG,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Ayayi,Joel Ayayi,SG,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Bouknight,James Bouknight,SG,WSH,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
A. Gill,Anthony Gill,PF,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Washington,PJ Washington,PF/C,WSH,0.0,"$4,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Hachimura,Rui Hachimura,SF/PF,WSH,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. McDaniels,Jalen McDaniels,PF,WSH,0.0,"$3,900",0,0.10,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Winston,Cassius Winston,PG,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Markkanen,Lauri Markkanen,PF/SF,CLE,0.0,"$6,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Wiggins,Aaron Wiggins,SG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,SAC,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Payton,Elfrid Payton,PG,DAL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
F. Kaminsky,Frank Kaminsky,PF/C,DAL,0.0,"$5,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Nowell,Jaylen Nowell,PG,SAC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
T. Thompson,Tristan Thompson,C/PF,SAC,0.0,"$3,700",0,0.03,0.0,0,0.0,0.0,0.0,0.0
V. Krejci,Vit Krejci,PG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Prince,Taurean Prince,SF/PF,SAC,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Jones,Damian Jones,C,SAC,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
M. Bagley III,Marvin Bagley III,PF/C,SAC,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
B. Marjanovic,Boban Marjanovic,C,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Saric,Dario Saric,PF,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Elleby,C.J. Elleby,SF,CHI,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
T. Brown,Troy Brown,SG,CHI,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
K. Blevins,Keljin Blevins,PG/SG,CHI,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
D. Dotson,Devon Dotson,SG,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Brown,Greg Brown,SG,CHI,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
D. Smith,Dennis Smith,PG,CHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
B. McLemore,Ben McLemore,SG/PG,CHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
L. Doncic,Luka Doncic,PG/SG,DAL,0.0,"$11,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Kleber,Maxi Kleber,PF,DAL,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Brown,Moses Brown,C,DAL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Smith,Jalen Smith,PF/C,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Green,Josh Green,SG,DAL,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,HOU,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
G. Deck,Gabriel Deck,SF,HOU,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
R. Hood,Rodney Hood,SG/SF,LAL,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
B. Lopez,Brook Lopez,C,LAL,0.0,"$5,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,LAL,0.0,"$4,100",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Robinson,Justin Robinson,PG,LAL,0.0,"$3,500",0,0.11,0.0,0,0.0,0.0,0.0,0.0
K. Lowry,Kyle Lowry,PG,NO,0.0,"$7,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Nembhard,RJ Nembhard Jr.,SG,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Edwards,Kessler Edwards,SF,CLE,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
L. Stevens,Lamar Stevens,PF,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Fall,Tacko Fall,C,CLE,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
E. Mobley,Evan Mobley,C/PF,CLE,0.0,"$7,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Thomas,Cameron Thomas,SG,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Sharpe,Day'Ron Sharpe,PF,CLE,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
M. Morris,Markieff Morris,PF/SF,NO,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
U. Haslem,Udonis Haslem,PF,NO,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
G. Mathews,Garrison Mathews,SF,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Roby,Isaiah Roby,PF/C,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Watson,Paul Watson,SG,HOU,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Maledon,Theo Maledon,PG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Brooks,Armoni Brooks,SG,HOU,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
K. Porter,Kevin Porter Jr.,SF/PG,HOU,0.0,"$6,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Wall,John Wall,PG/SG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Hernangomez,Willy Hernangomez,PF/C,NO,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
B. Adebayo,Bam Adebayo,C/PF,NO,0.0,"$8,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Marshall,Naji Marshall,SF,NO,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
D. Louzada,Didi Louzada,SG,NO,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Allen,Jarrett Allen,C/PF,CLE,0.0,"$7,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
