abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
S. Lewis,Scottie Lewis,SG,CHA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Bembry,DeAndre Bembry,SG/SF,BKN,0.0,"$3,600",0,0.07,0.0,0,0.0,0.0,0.0,0.0
B. Simmons,Ben Simmons,PG,BKN,0.0,"$7,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Windler,Dylan Windler,SG,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Milton,Shake Milton,PG/SG,BKN,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Martin,Cody Martin,SG,CHA,0.0,"$4,000",0,0.05,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,CHA,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Bouknight,James Bouknight,SG,CHA,0.0,"$3,600",0,0.07,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,SF,CHA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
J. Springer,Jaden Springer,PG,BKN,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
E. Kanter,Enes Kanter,C,TOR,0.0,"$4,800",0,0.04,0.0,0,0.0,0.0,0.0,0.0
S. Dekker,Sam Dekker,SF,TOR,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Hernangomez,Juan Hernangomez,SF/PF,TOR,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
I. Bonga,Isaac Bonga,PF,TOR,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
K. Edwards,Kessler Edwards,SF,BKN,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,BKN,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
P. Reed,Paul Reed,SG,BKN,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
C. Thomas,Cameron Thomas,SG,BKN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Sharpe,Day'Ron Sharpe,PF,BKN,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
G. Riller,Grant Riller,SG,BKN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Beal,Bradley Beal,SG/PG,IND,0.0,"$9,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Winston,Cassius Winston,PG,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Gill,Anthony Gill,PF,IND,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
C. Kispert,Corey Kispert,SF,IND,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
I. Jackson,Isaiah Jackson,PF,IND,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
K. Martin,Kelan Martin,SF/SG,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Bitadze,Goga Bitadze,C,IND,0.0,"$3,700",0,0.04,0.0,0,0.0,0.0,0.0,0.0
Y. Watanabe,Yuta Watanabe,SG,TOR,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. LeVert,Caris LeVert,SG/SF,IND,0.0,"$8,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Bryant,Thomas Bryant,C/PF,IND,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Hachimura,Rui Hachimura,SF/PF,IND,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Todd,Isaiah Todd,PF,IND,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
E. Moore,E'Twaun Moore,PG/SG,NY,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,NY,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Okeke,Chuma Okeke,PF,NY,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Q. Grimes,Quentin Grimes,SG,NY,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,NY,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,NY,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
G. Harris,Gary Harris,SG/SF,NY,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Gibson,Taj Gibson,C,NY,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Noel,Nerlens Noel,C,NY,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Carter-Williams,Michael Carter-Williams,PG/SG,NY,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,NY,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
L. Samanic,Luka Samanic,PF,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Len,Alex Len,C/PF,UTAH,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
D. Jones,Damian Jones,C,UTAH,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
M. Bagley III,Marvin Bagley III,PF/C,UTAH,0.0,"$4,700",0,0.08,0.0,0,0.0,0.0,0.0,0.0
C. Metu,Chimezie Metu,C,UTAH,0.0,"$3,600",0,0.08,0.0,0,0.0,0.0,0.0,0.0
J. Landale,Jock Landale,C,SA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Wieskamp,Joe Wieskamp,SF,SA,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
Z. Nnaji,Zeke Nnaji,PF/C,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Primo,Joshua Primo,SG,SA,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
N. Hyland,Nah'Shon Hyland,PG,SA,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
M. Oni,Miye Oni,SG,UTAH,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,UTAH,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
E. Payton,Elfrid Payton,PG,PHX,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
F. Kaminsky,Frank Kaminsky,PF/C,PHX,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Saric,Dario Saric,PF,PHX,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Smith,Jalen Smith,PF/C,PHX,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Ellington,Wayne Ellington,SG,PHX,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Butler,Jared Butler,SG,UTAH,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,UTAH,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
T. Forrest,Trent Forrest,SG,UTAH,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,UTAH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Cacok,Devontae Cacok,PF/C,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Bol,Bol Bol,C,SA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Hart,Josh Hart,SG/SF,NO,0.0,"$5,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Brown,Troy Brown,SG,NO,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
C. White,Coby White,PG/SG,NO,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Louzada,Didi Louzada,SG,NO,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Jones Jr.,Derrick Jones Jr.,SG/SF,NO,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
W. Hernangomez,Willy Hernangomez,PF/C,NO,0.0,"$4,000",0,0.06,0.0,0,0.0,0.0,0.0,0.0
M. Flynn,Malachi Flynn,PG/SG,TOR,0.0,"$4,200",0,0.06,0.0,0,0.0,0.0,0.0,0.0
D. Banton,Dalano Banton,PF,TOR,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
D. Johnson,David Johnson,SF,TOR,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Wall,John Wall,PG/SG,OKC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Jerome,Ty Jerome,SG,OKC,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,OKC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
V. Krejci,Vit Krejci,PG,OKC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
V. Cancar,Vlatko Cancar,SF/PF,SA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
K. Bates-Diop,Keita Bates-Diop,SF,SA,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
A. Wiggins,Aaron Wiggins,SG,OKC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Christopher,Josh Christopher,SG,OKC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
P. Watson,Paul Watson,SG,OKC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
A. Brooks,Armoni Brooks,SG,OKC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
G. Deck,Gabriel Deck,SF,OKC,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
B. Fernando,Bruno Fernando,PF,TOR,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
