abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
T. Lyles,Trey Lyles,PF,CHI,6.8,"$3,500",1.95,8.78,3.1,2.1,0.4,0.2,0.1,0.3
R. Langford,Romeo Langford,SG,BOS,6.8,"$3,800",1.78,10.69,3.2,1.3,0.6,0.3,0.2,0.4
J. Green,Javonte Green,SG,CHI,6.6,"$3,500",1.87,10.10,2.9,1.5,0.5,0.4,0.1,0.4
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,WSH,6.5,"$4,800",1.34,8.02,3.5,1,0.7,0.3,0.1,0.5
G. Temple,Garrett Temple,SF,PHI,6.1,"$3,500",1.73,8.89,2.7,1,0.7,0.3,0.2,0.4
T. Young,Thaddeus Young,PF/C,ORL,0.8,"$5,000",0.17,0.85,0.4,0.2,0.2,0.0,0.0,0.1
T. Fall,Tacko Fall,C,CLE,0.7,"$3,500",0.21,0.56,0.2,0.2,0.0,0.0,0.1,0.0
D. Dotson,Devon Dotson,SG,CHI,0.6,"$3,500",0.16,0.82,0.3,0.1,0.1,0.0,0.0,0.0
K. Lewis Jr.,Kira Lewis Jr.,PG,PHI,0.6,"$4,100",0.14,0.83,0.3,0.1,0.1,0.0,0.0,0.0
B. McLemore,Ben McLemore,SG/PG,SAC,0.5,"$3,500",0.15,0.87,0.4,0.1,0.0,0.0,0.0,0.0
D. Nwaba,David Nwaba,SF/SG,HOU,0.4,"$3,500",0.12,0.79,0.3,0.1,0.0,0.0,0.0,0.0
B. Wanamaker,Brad Wanamaker,PG,IND,0.4,"$3,500",0.1,0.50,0.2,0,0.1,0.0,0.0,0.0
A. Dosunmu,Ayo Dosunmu,SG,CHI,0.4,"$3,500",0.1,0.46,0.2,0,0.1,0.0,0.0,0.0
L. Stevens,Lamar Stevens,PF,CLE,0.3,"$3,500",0.09,0.57,0.2,0.1,0.0,0.0,0.0,0.0
I. Brazdeikis,Ignas Brazdeikis,SF,ORL,0.3,"$3,500",0.09,0.53,0.2,0.1,0.0,0.0,0.0,0.0
D. Smith,Dennis Smith,PG,SAC,0.3,"$3,500",0.07,0.29,0.1,0,0.1,0.0,0.0,0.0
N. Knight,Nathan Knight,PF,HOU,0.2,"$3,500",0.06,0.32,0.1,0.1,0.0,0.0,0.0,0.0
M. Muscala,Mike Muscala,C,OKC,0.1,"$3,500",0.03,0.10,0.1,0,0.0,0.0,0.0,0.0
E. Hughes,Elijah Hughes,SF,OKC,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
G. Brown,Greg Brown,SG,SAC,0.1,"$3,500",0.03,0.26,0.1,0,0.0,0.0,0.0,0.0
C. Elleby,C.J. Elleby,SF,SAC,0.1,"$3,500",0.03,0.23,0.1,0,0.0,0.0,0.0,0.0
M. Howard,Markus Howard,PG,DEN,0.1,"$3,500",0.03,0.20,0.1,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,BOS,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
B. Fernando,Bruno Fernando,PF,BOS,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
Q. Grimes,Quentin Grimes,SG,BOS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Bacon,Dwayne Bacon,SG/SF,BOS,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
D. Banton,Dalano Banton,PF,WSH,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,BOS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Johnson,David Johnson,SF,WSH,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
A. Horford,Al Horford,PF/C,BOS,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Richardson,Josh Richardson,SF/SG,BOS,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,BOS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
S. Merrill,Sam Merrill,PG,CLE,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
S. Aldama,Santi Aldama,PF,CLE,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Wall,John Wall,PG/SG,HOU,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Beverley,Patrick Beverley,PG,HOU,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,HOU,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
Z. Williams,Ziaire Williams,SF,CLE,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Tillie,Killian Tillie,PF,CLE,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
D. Windler,Dylan Windler,SG,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Mathews,Garrison Mathews,SF,CLE,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Wade,Dean Wade,PF/SF,CLE,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Todd,Isaiah Todd,PF,WSH,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Culver,Jarrett Culver,SF/SG,CLE,0.0,"$3,600",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Bryant,Thomas Bryant,C/PF,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Jackson,Isaiah Jackson,PF,IND,0.0,"$3,800",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Thor,JT Thor,PF,IND,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
S. Lewis,Scottie Lewis,SG,IND,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
A. Johnson,Alize Johnson,PF,CHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,SF,IND,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,IND,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
C. LeVert,Caris LeVert,SG/PG,IND,0.0,"$8,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. McDaniels,Jalen McDaniels,PF,IND,0.0,"$4,900",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Martin,Kelan Martin,SF/SG,IND,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. White,Coby White,PG/SG,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Lee,Saben Lee,PG,CHI,0.0,"$4,300",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Nowell,Jaylen Nowell,PG/SG,HOU,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
I. Bonga,Isaac Bonga,PF,WSH,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
C. Winston,Cassius Winston,PG,WSH,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Gill,Anthony Gill,PF,WSH,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
S. Dekker,Sam Dekker,SF,WSH,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
L. Garza,Luka Garza,C,CHI,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
C. Stanley,Cassius Stanley,SG,CHI,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
C. Cunningham,Cade Cunningham,PG/SG,CHI,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Kispert,Corey Kispert,SF,WSH,0.0,"$3,900",0,0.01,0.0,0,0.0,0.0,0.0,0.0
V. Cancar,Vlatko Cancar,SF/PF,DEN,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
F. Kaminsky,Frank Kaminsky,PF/C,DEN,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Saric,Dario Saric,PF,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Bol,Bol Bol,C,DEN,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
J. Smith,Jalen Smith,PF/C,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Payton,Elfrid Payton,PG,DEN,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
A. Wiggins,Aaron Wiggins,SG,OKC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
T. Mann,Tre Mann,PG,OKC,0.0,"$3,900",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,OKC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Butler,Jared Butler,SG,OKC,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
Z. Nnaji,Zeke Nnaji,PF/C,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Hyland,Nah'Shon Hyland,PG,DEN,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,SAC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,SAC,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
K. Blevins,Keljin Blevins,PG/SG,SAC,0.0,"$3,500",0,0.13,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Silva,Chris Silva,PF,SAC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
C. Metu,Chimezie Metu,C,SAC,0.0,"$3,600",0,0.08,0.0,0,0.0,0.0,0.0,0.0
T. Snell,Tony Snell,SF/SG,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Jones,Damian Jones,C,SAC,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
M. Bagley III,Marvin Bagley III,PF/C,SAC,0.0,"$6,100",0,0.02,0.0,0,0.0,0.0,0.0,0.0
G. Deck,Gabriel Deck,SF,OKC,0.0,"$3,700",0,0.07,0.0,0,0.0,0.0,0.0,0.0
T. Forrest,Trent Forrest,SG,OKC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Niang,Georges Niang,PF,PHI,0.0,"$3,700",0,0.02,0.0,0,0.0,0.0,0.0,0.0
S. Milton,Shake Milton,PG/SG,PHI,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Riller,Grant Riller,SG,PHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Reed,Paul Reed,SG,PHI,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
B. Simmons,Ben Simmons,PG,PHI,0.0,"$7,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Hernangomez,Willy Hernangomez,PF/C,PHI,0.0,"$4,700",0,0.06,0.0,0,0.0,0.0,0.0,0.0
A. Brooks,Armoni Brooks,SG,HOU,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
J. Christopher,Josh Christopher,SG,HOU,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,HOU,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
D. Louzada,Didi Louzada,SG,PHI,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
H. Jones,Herbert Jones,PF,PHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Primo,Joshua Primo,SG,ORL,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
J. Wieskamp,Joe Wieskamp,SF,ORL,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
M. Oni,Miye Oni,SG,OKC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
P. Watson,Paul Watson,SG,OKC,0.0,"$3,600",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Okeke,Chuma Okeke,PF,ORL,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,PHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
J. Springer,Jaden Springer,PG,PHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
K. Bates-Diop,Keita Bates-Diop,SF,ORL,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
A. Lamb,Anthony Lamb,SF,HOU,0.0,"$4,700",0,0.06,0.0,0,0.0,0.0,0.0,0.0
