abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,TOR,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
I. Joe,Isaiah Joe,PG,PHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
G. Temple,Garrett Temple,SF,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
C. Payne,Cameron Payne,PG/SG,NO,0.0,"$4,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Holiday,Aaron Holiday,PG,NO,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Biyombo,Bismack Biyombo,C,NO,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Butler,Jared Butler,SG,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Alexander-Walker,Nickeil Alexander-Walker,SG/SF,DAL,0.0,"$3,600",0,0.10,0.0,0,0.0,0.0,0.0,0.0
E. Paschall,Eric Paschall,C/PF,DAL,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
U. Azubuike,Udoka Azubuike,C,DAL,0.0,"$4,100",0,0.10,0.0,0,0.0,0.0,0.0,0.0
G. Clark,Gary Clark,PF,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
N. Marshall,Naji Marshall,SF,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
A. Bradley,Avery Bradley,SG,LAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Hood,Rodney Hood,SG/SF,LAC,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Scrubb,Jay Scrubb,SG,LAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Jordan,DeAndre Jordan,C,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
W. Ellington,Wayne Ellington,SG,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Murphy III,Trey Murphy III,SF,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
I. Wainright,Ish Wainright,SF,NO,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Pinson,Theo Pinson,SG/SF,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Brown,Sterling Brown,SG,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Okogie,Josh Okogie,SF/SG,PHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Nowell,Jaylen Nowell,PG,PHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Brown,Charlie Brown Jr.,SF,PHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,PHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,MIA,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
K. Guy,Kyle Guy,SG,MIA,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,MIA,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
P. Reed,Paul Reed,PF/C,PHI,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Knight,Nathan Knight,PF,PHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Burke,Trey Burke,PG/SG,DAL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
B. Marjanovic,Boban Marjanovic,C,DAL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
M. Chriss,Marquese Chriss,PF,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Gay,Rudy Gay,PF/SF,DAL,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Powell,Myles Powell,SG,PHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,PHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,PHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Reddish,Cam Reddish,SG/SF,MIA,0.0,"$4,100",0,0.10,0.0,0,0.0,0.0,0.0,0.0
