abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
J. Thor,JT Thor,PF,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
B. Fernando,Bruno Fernando,PF,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Flynn,Malachi Flynn,PG/SG,CHA,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
G. Hayward,Gordon Hayward,SF/SG,CHA,0.0,"$5,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
F. VanVleet,Fred VanVleet,PG,CHA,0.0,"$8,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. McDaniels,Jalen McDaniels,PF,CHA,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Morris,Marcus Morris,PF/SF,LAC,0.0,"$5,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Neto,Raul Neto,PG,LAC,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Cousins,DeMarcus Cousins,C,DEN,0.0,"$5,000",0,0.10,0.0,0,0.0,0.0,0.0,0.0
C. Smith,Chris Smith,PF,DEN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
W. Barton,Will Barton,SG/SF,DEN,0.0,"$5,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Ayayi,Joel Ayayi,SG,LAC,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
I. Todd,Isaiah Todd,PF,LAC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
C. Winston,Cassius Winston,PG,LAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Scrubb,Jay Scrubb,SG,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
A. Gill,Anthony Gill,PF,LAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Olynyk,Kelly Olynyk,C/PF,DEN,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Nance Jr.,Larry Nance Jr.,PF/SF,MIN,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Brown,Moses Brown,C,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Green,Danny Green,SG/SF,NO,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Valanciunas,Jonas Valanciunas,C,NO,0.0,"$7,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Q. Weatherspoon,Quinndary Weatherspoon,SG,DAL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
T. Pinson,Theo Pinson,SG/SF,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Iguodala,Andre Iguodala,SF/SG,DAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Green,Draymond Green,PF/C,DAL,0.0,"$6,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Marjanovic,Boban Marjanovic,C,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
S. Curry,Seth Curry,PG/SG,NO,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Ingram,Brandon Ingram,SF,NO,0.0,"$8,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Murphy III,Trey Murphy III,SF,NO,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Springer,Jaden Springer,PG,NO,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Powell,Myles Powell,SG,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,NO,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
P. Reed,Paul Reed,PF/C,NO,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Hart,Josh Hart,SG/SF,NO,0.0,"$6,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Graham,Devonte' Graham,PG/SG,NO,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Milton,Shake Milton,PG/SG,NO,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,MIN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
G. Brown,Greg Brown,SG,MIN,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Theis,Daniel Theis,PF/C,SA,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
K. Bates-Diop,Keita Bates-Diop,SF,SA,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Eubanks,Drew Eubanks,C/PF,SA,0.0,"$3,800",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Nwaba,David Nwaba,SF/SG,SA,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
D. Augustin,D.J. Augustin,PG/SG,SA,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
P. Pritchard,Payton Pritchard,PG/SG,SAC,0.0,"$3,700",0,0.09,0.0,0,0.0,0.0,0.0,0.0
R. Woodard II,Robert Woodard II,PF,SAC,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
B. Thomas,Brodric Thomas,SG,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Cacok,Devontae Cacok,PF/C,SA,0.0,"$3,600",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Primo,Joshua Primo,SG,SA,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Okogie,Josh Okogie,SF/SG,MIN,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. McLaughlin,Jordan McLaughlin,PG,MIN,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
L. Bolmaro,Leandro Bolmaro,SF,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,MIN,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Zeller,Cody Zeller,C,MIN,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Wieskamp,Joe Wieskamp,SF,SA,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Queen,Trevelin Queen,PG,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Nesmith,Aaron Nesmith,SG,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
