name,salary,pos,rest,team,opp,l5_dv_p,sprd,o_u,tm_pts,fp_min,fp_avg,fp_max,dk_fp_projected,value_projected
Goga Bitadze,$3.1k,C,1,IND,NY,24,-1,216,108.5,2.0,9.2,23.3,4.0,1.29
Amir Coffey,$3.1k,PG,4,LAC,MIN,7,-2.5,212,107.3,1.5,6.0,11.8,3.5,1.13
G. Dragic,$3.8k,PG,8,TOR,WAS,16,+3.5,212,104.3,7.5,15.2,23.0,3.5,0.92
O. Brissett,$3.7k,PF,1,IND,NY,3,-1,216,108.5,0.0,6.0,13.5,3.3,0.88
Gary Payton II,$3.0k,PG/SG,3,GSW,CHA,25,-6,226.5,116.3,2.3,7.9,14.3,3.0,1
K. Martin,$3.0k,SF/PF,1,IND,NY,26,-1,216,108.5,15.0,21.6,31.3,3.0,1
Troy Brown Jr.,$3.0k,SG/SF,3,CHI,PHI,9,+2,215.5,106.8,1.3,8.2,15.5,2.5,0.83
Jock Landale,$3.0k,C,1,SA,DAL,30,+2,217,107.5,5.8,9.5,13.3,2.3,0.75
Tre Jones,$3.0k,PG,1,SA,DAL,13,+2,217,107.5,-0.5,5.7,16.3,1.8,0.58
Trey Burke,$3.0k,PG,4,DAL,SA,11,-2,217,109.5,0.0,6.0,15.3,1.8,0.6
O. Okongwu O,$3.0k,C,122,ATL,BKN,12,+4.5,221,108.3,7.5,10.7,13.5,0.0,0
K. Porzingis O,$7.5k,PF,7,DAL,SA,30,-2,217,109.5,14.3,28.6,44.5,0.0,0
D. Brooks O,$7.3k,SG,153,MEM,DEN,3,+1,215,107,29.5,37.9,51.3,0.0,0
Ben Simmons O,$8.1k,PG/SF,135,PHI,CHI,9,-2,215.5,108.8,25.8,34.0,45.0,0.0,0
P. Siakam O,$8.4k,PF/C,178,TOR,WAS,25,+3.5,212,104.3,26.8,47.4,70.8,0.0,0
J. Murray O,$8.3k,SG,204,DEN,MEM,12,-1,215,108,28.0,38.1,52.0,0.0,0
G. Riller O,$3.0k,PG,168,PHI,CHI,9,-2,215.5,108.8,0.0,4.9,9.0,0.0,0
Yuta Watanabe O,$3.0k,SG,173,TOR,WAS,8,+3.5,212,104.3,5.5,15.7,19.5,0.0,0
T. Bryant O,$4.6k,C,297,WAS,TOR,18,-3.5,212,107.8,0.0,23.7,45.0,0.0,0
J. Poeltl O,$7.0k,C,1,SA,DAL,30,+2,217,107.5,18.5,33.8,53.0,0.0,0
D. Russell O,$7.3k,PG/SG,1,MIN,LAC,28,+2.5,212,104.8,14.8,26.5,44.3,0.0,0
E. Sumner O,$3.0k,PG,166,BKN,ATL,2,-4.5,221,112.8,4.5,12.0,20.0,0.0,0
J. Isaac O,$3.0k,PF,457,ORL,BOS,4,+7,212,102.5,5.3,26.9,48.8,0.0,0
M. Fultz O,$5.2k,PG,300,ORL,BOS,5,+7,212,102.5,5.0,22.6,35.0,0.0,0
L. Markkanen O,$5.4k,SF/PF,1,CLE,POR,30,+5.5,217.5,106,20.3,27.6,41.0,0.0,0
Gary Harris O,$3.4k,SG,3,ORL,BOS,29,+7,212,102.5,4.5,9.9,16.8,0.0,0
Zach Collins O,$3.0k,C,444,SA,DAL,30,+2,217,107.5,4.8,13.8,20.5,0.0,0
Rui Hachimura O,$4.5k,PF/C,153,WAS,TOR,16,-3.5,212,107.8,18.8,27.2,45.8,0.0,0
C. Winston O,$3.0k,PG,160,WAS,TOR,10,-3.5,212,107.8,-0.5,2.7,5.0,0.0,0
V. Cancar O,$3.0k,SF,144,DEN,MEM,18,-1,215,108,0.0,4.1,10.8,0.0,0
T.J. Warren O,$4.5k,PF,308,IND,NY,3,-1,216,108.5,7.8,24.4,35.0,0.0,0
M. Carter-Williams O,$4.4k,PG/SF,202,ORL,BOS,5,+7,212,102.5,14.0,22.6,35.5,0.0,0
H. Jones O,$3.4k,SF,0,NO,SAC,4,+4.5,220,107.8,8.5,16.2,28.8,0.0,0
Anthony Gill O,$3.0k,SF/PF,153,WAS,TOR,3,-3.5,212,107.8,0.0,3.5,13.8,0.0,0
D. Bertans O,$3.2k,PF,1,WAS,TOR,16,-3.5,212,107.8,2.0,8.3,12.3,0.0,0
N. Claxton O,$3.8k,C,"",BKN,ATL,23,-4.5,221,112.8,"","","",0.0,0
Jeremy Lamb O,$3.2k,SG/SF,3,IND,NY,27,-1,216,108.5,15.5,17.6,20.3,0.0,0
T. Harris O,$9.0k,PF,3,PHI,CHI,22,-2,215.5,108.8,29.5,38.2,48.3,0.0,0
K. Irving O,$7.6k,PG,142,BKN,ATL,2,-4.5,221,112.8,23.8,37.3,48.3,0.0,0
Maxi Kleber O,$3.7k,PF/C,2,DAL,SA,30,-2,217,109.5,13.0,20.8,45.0,0.0,0
K. Leonard O,$9.8k,PF,141,LAC,MIN,15,-2.5,212,107.3,37.0,51.2,66.0,0.0,0
M. Morris Sr. O,$4.9k,PF,10,LAC,MIN,15,-2.5,212,107.3,11.0,22.8,42.8,0.0,0
Zion Williamson O,$8.9k,PF/C,182,NO,SAC,1,+4.5,220,107.8,26.0,47.1,60.8,0.0,0
Klay Thompson O,$6.3k,SG,873,GSW,CHA,21,-6,226.5,116.3,29.3,39.0,44.5,0.0,0
S. Ibaka O,$5.1k,PF/C,161,LAC,MIN,15,-2.5,212,107.3,2.8,16.9,29.8,0.0,0
E. Moore O,$3.1k,SG,125,ORL,BOS,29,+7,212,102.5,2.8,6.9,12.8,0.0,0
J. Preston O,$3.0k,PG,"",LAC,MIN,7,-2.5,212,107.3,"","","",0.0,0
Coby White O,$6.9k,PG/SG,170,CHI,PHI,18,+2,215.5,106.8,19.8,32.2,42.3,0.0,0
D. Hommes O,$3.0k,PF,"",NO,SAC,1,+4.5,220,107.8,"","","",0.0,0
P. Williams O,$3.5k,SF,5,CHI,PHI,7,+2,215.5,106.8,6.8,12.4,16.0,0.0,0
J. Wiseman O,$4.6k,C,206,GSW,CHA,26,-6,226.5,116.3,9.3,20.3,32.0,0.0,0
Kevin Love O,$5.2k,PF/C,3,CLE,POR,5,+5.5,217.5,106,10.3,24.6,31.0,0.0,0
Aron Baynes O,$3.0k,C,170,TOR,WAS,3,+3.5,212,104.3,7.3,18.7,31.0,0.0,0
D. Green O,$3.7k,SF,1,PHI,CHI,11,-2,215.5,108.8,10.8,20.0,23.5,0.0,0
I. Okoro O,$3.8k,SF,8,CLE,POR,30,+5.5,217.5,106,10.5,16.6,21.3,0.0,0
I. Jackson O,$3.0k,PF/C,6,IND,NY,3,-1,216,108.5,1.0,5.0,9.0,0.0,0
S. Barnes O,$6.8k,SF/PF,3,TOR,WAS,17,+3.5,212,104.3,19.0,33.9,40.5,0.0,0
